0383
DTS_415490_US1
yyyy/MM/dd hh:mm:ss,DFINAL (mm),QFINAL (l/s),VFINAL (m/s)
2023-11-02 03:55:00,145.86,47.13618,0.78
2023-11-02 04:00:00,147.91,48.70495,0.79
2023-11-02 04:05:00,143.93,46.24438,0.78
2023-11-02 04:10:00,141.17,44.97763,0.78
2023-11-02 04:15:00,140.49,43.52106,0.76
2023-11-02 04:20:00,140.61,43.57424,0.76
2023-11-02 04:25:00,143.48,47.21715,0.8
2023-11-02 04:30:00,142.47,43.82082,0.75
2023-11-02 04:35:00,144.47,44.70568,0.75
2023-11-02 04:40:00,144.98,47.32866,0.79
2023-11-02 04:45:00,147.38,47.22831,0.77
2023-11-02 04:50:00,151.78,53.09698,0.83
2023-11-02 04:55:00,157.85,56.83183,0.84
2023-11-02 05:00:00,158.2,57.68984,0.85
2023-11-02 05:05:00,157.97,56.89331,0.84
2023-11-02 05:10:00,163.2,58.1781,0.8199999
2023-11-02 05:15:00,163.44,59.72169,0.84
2023-11-02 05:20:00,172.9,66.23229,0.86
2023-11-02 05:25:00,183.62,76.31217,0.9100001
2023-11-02 05:30:00,192.12,82.23319,0.92
2023-11-02 05:35:00,191.74,77.54762,0.87
2023-11-02 05:40:00,188.14,75.50429,0.87
2023-11-02 05:45:00,190.29,81.13168,0.92
2023-11-02 05:50:00,190.15,82.80971,0.94
2023-11-02 05:55:00,198.82,90.0431,0.96
2023-11-02 06:00:00,204.82,85.07385,0.87
2023-11-02 06:05:00,207.44,90.58214,0.9100001
2023-11-02 06:10:00,207.75,101.7435,1.02
2023-11-02 06:15:00,208.45,95.20792,0.95
2023-11-02 06:20:00,209.05,96.59776,0.96
2023-11-02 06:25:00,214.01,95.65221,0.92
2023-11-02 06:30:00,215.11,97.38614,0.93
2023-11-02 06:35:00,224.95,101.4068,0.9100001
2023-11-02 06:40:00,228.29,112.5988,0.9899999
2023-11-02 06:45:00,228.27,115.9968,1.02
2023-11-02 06:50:00,228.32,120.5822,1.06
2023-11-02 06:55:00,227.9,120.2754,1.06
2023-11-02 07:00:00,244.23,132.3328,1.06
2023-11-02 07:05:00,243.63,133.1297,1.07
2023-11-02 07:10:00,242.47,122.3701,0.9899999
2023-11-02 07:15:00,239.88,121.7913,1
2023-11-02 07:20:00,239.63,125.2651,1.03
2023-11-02 07:25:00,237.05,123.4088,1.03
2023-11-02 07:30:00,236.58,123.0717,1.03
2023-11-02 07:35:00,233.59,117.4065,1
2023-11-02 07:40:00,240.55,123.4828,1.01
2023-11-02 07:45:00,246.74,131.673,1.04
2023-11-02 07:50:00,247.9,135.0725,1.06
2023-11-02 07:55:00,249.98,127.6071,0.9899999
2023-11-02 08:00:00,246.19,126.2207,1
2023-11-02 08:05:00,239.36,121.4279,1
2023-11-02 08:10:00,225.11,111.5458,1
2023-11-02 08:15:00,230.51,117.5765,1.02
2023-11-02 08:20:00,229.7,115.8579,1.01
2023-11-02 08:25:00,232.17,118.7494,1.02
2023-11-02 08:30:00,230.71,116.5635,1.01
2023-11-02 08:35:00,231.11,114.5292,0.9899999
2023-11-02 08:40:00,227.29,104.0033,0.92
2023-11-02 08:45:00,221.76,102.6931,0.94
2023-11-02 08:50:00,217,98.57946,0.93
2023-11-02 08:55:00,218.85,100.8243,0.94
2023-11-02 09:00:00,217.2,101.8903,0.96
2023-11-02 09:05:00,215.93,103.1673,0.98
2023-11-02 09:10:00,218.26,103.6522,0.97
2023-11-02 09:15:00,217.64,102.1781,0.96
2023-11-02 09:20:00,216.96,99.61385,0.94
2023-11-02 09:25:00,217.23,97.66365,0.92
2023-11-02 09:30:00,215.65,95.62528,0.9100001
2023-11-02 09:35:00,213.6,98.5077,0.95
2023-11-02 09:40:00,226.63,112.5922,1
2023-11-02 09:45:00,222.54,109.7816,1
2023-11-02 09:50:00,226.66,112.6128,1
2023-11-02 09:55:00,221.7,108.1149,0.9899999
2023-11-02 10:00:00,218.12,98.22153,0.92
2023-11-02 10:05:00,215.64,98.77139,0.94
2023-11-02 10:10:00,221.27,100.1998,0.92
2023-11-02 10:15:00,223.56,100.5383,0.9100001
2023-11-02 10:20:00,222.14,101.8424,0.93
2023-11-02 10:25:00,218.71,101.8063,0.95
2023-11-02 10:30:00,218.4,101.6056,0.95
2023-11-02 10:35:00,214.1,98.82933,0.95
2023-11-02 10:40:00,213.2,98.25086,0.95
2023-11-02 10:45:00,213.25,98.28297,0.95
2023-11-02 10:50:00,213.61,97.4771,0.94
2023-11-02 10:55:00,216.28,91.79393,0.87
2023-11-02 11:00:00,214.13,101.9702,0.98
2023-11-02 11:05:00,212.98,102.2405,0.9899999
2023-11-02 11:10:00,211.76,99.37531,0.97
2023-11-02 11:15:00,212.83,101.1085,0.98
2023-11-02 11:20:00,211.99,98.50005,0.96
2023-11-02 11:25:00,211.75,96.29549,0.94
2023-11-02 11:30:00,213.66,96.47155,0.93
